Store Code,Business Name,Address,City,State,Postal Code,Country,Latitude,Longitude,Phone Number,Website URL,Operated By,Online Order Link,Formatted Business Hours
768,Waffle House #768,102 LECT DR,PERRY,GA,31069,US,32.447579,-83.752416,(478) 987-9986,https://locations.wafflehouse.com///perry-ga-768,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-768,Monday - Sunday| 24 hours
769,Waffle House #769,6941 GA HWY 21,PORT WENTWORTH,GA,31407,US,32.187662,-81.19393,(912) 964-5488,https://locations.wafflehouse.com///portwentworth-ga-769,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-769,Monday - Sunday| 24 hours
770,Waffle House #770,1646 BELLS HIGHWAY,WALTERBORO,SC,29488,US,32.928945,-80.687976,(843) 535-8311,https://locations.wafflehouse.com///walterboro-sc-770,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-770,Monday - Sunday| 24 hours
771,Waffle House #771,2034 S. MILLEDGE AVE,ATHENS,GA,30605,US,33.923055,-83.3795,(706) 353-7940,https://locations.wafflehouse.com///athens-ga-771,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-771,Monday - Sunday| 24 hours
772,Waffle House #772,3455 MACON ROAD,COLUMBUS,GA,31907,US,32.484108,-84.93833,(706) 561-1029,https://locations.wafflehouse.com///columbus-ga-772,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-772,Monday - Sunday| 24 hours
773,Waffle House #773,1941 HWY 441,MADISON,GA,30650,US,33.559662,-83.477125,(706) 342-8128,https://locations.wafflehouse.com///madison-ga-773,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-773,Monday - Sunday| 24 hours
774,Waffle House #774,2320 S. SHERWOOD FOREST B,BATON ROUGE,LA,70816,US,30.4321332432344,-91.0573772597,(225) 273-9504,https://locations.wafflehouse.com///batonrouge-la-774,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-774,Monday - Sunday| 24 hours
775,Waffle House #775,4896 UNIVERSITY DR,HUNTSVILLE,AL,35816,US,34.738659,-86.657072,(256) 837-7411,https://locations.wafflehouse.com///huntsville-al-775,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-775,Monday - Sunday| 24 hours
776,Waffle House #776,1795 ASHVILLE HWY,SPARTANBURG,SC,29303,US,34.98314,-81.970888,(864) 591-1420,https://locations.wafflehouse.com///spartanburg-sc-776,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-776,Monday - Sunday| 24 hours
777,Waffle House #777,143 HWY 74 S,PEACHTREE CITY,GA,30269,US,33.395467,-84.588922,(770) 487-7488,https://locations.wafflehouse.com///peachtreecity-ga-777,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-777,Monday - Sunday| 24 hours
778,Waffle House #778,1398 AUSTELL RD SE,MARIETTA,GA,30008,US,33.91883,-84.54907,(770) 590-8810,https://locations.wafflehouse.com///marietta-ga-778,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-778,Monday - Sunday| 24 hours
779,Waffle House #779,865 W GOODMAN ROAD,HORN LAKE,MS,38637,US,34.962506,-90.00494,(662) 349-0101,https://locations.wafflehouse.com///hornlake-ms-779,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-779,Monday - Sunday| 24 hours
78,Waffle House #78,3421 MCFARLAND BLVD,TUSCALOOSA,AL,35405,US,33.1777463462,-87.5246190059,(205) 553-8643; (205) 553-9977,https://locations.wafflehouse.com///tuscaloosa-al-78,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-78,Monday - Sunday| 24 hours
780,Waffle House #780,3707 SUMMERVILLE RD,PHENIX CITY,AL,36867,US,32.497212,-85.01597,(334) 480-0872,https://locations.wafflehouse.com///phenixcity-al-780,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-780,Monday - Sunday| 24 hours
782,Waffle House #782,1281 S. 48TH ST.,SPRINGDALE,AR,72762,US,36.1744952596122,-94.1835685032,(479) 750-2052,https://locations.wafflehouse.com///springdale-ar-782,"FULLY OWNED SUBSIDIARY: OZARK WAFFLES, LLC.",https://order.wafflehouse.com/menu/waffle-house-782,Monday - Sunday| 24 hours
783,Waffle House #783,1702 E OGLETHORPE BLVD,ALBANY,GA,31705,US,31.57076,-84.10712,(229) 438-1894,https://locations.wafflehouse.com///albany-ga-783,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-783,Monday - Sunday| 24 hours
784,Waffle House #784,2360 WESTBELT DRIVE,COLUMBUS,OH,43228,US,40.001908,-83.122761,(614) 876-9834,https://locations.wafflehouse.com///columbus-oh-784,"FULLY OWNED SUBSIDIARY: MIDWEST WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-784,Monday - Sunday| 24 hours
785,Waffle House #785,807 EAST HARDEN ST,GRAHAM,NC,27253,US,36.061711,-79.38219,(336) 570-0089,https://locations.wafflehouse.com///graham-nc-785,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-785,Monday - Sunday| 24 hours
786,Waffle House #786,5071 PEACHTREE IND BLVD,CHAMBLEE,GA,30341,US,33.888283,-84.313663,(770) 452-9881,https://locations.wafflehouse.com///chamblee-ga-786,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-786,Monday - Sunday| 24 hours
788,Waffle House #788,130 SCENIC GULF DR #9,MIRAMAR BEACH,FL,32550,US,30.377749,-86.351386,(850) 654-5837,https://locations.wafflehouse.com///miramarbeach-fl-788,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-788,Monday - Sunday| 24 hours
79,Waffle House #79,1141 HWY 280 BYP,PHENIX CITY,AL,36867,US,32.46986,-85.02926,(334) 297-1163,https://locations.wafflehouse.com///phenixcity-al-79,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-79,Monday - Sunday| 24 hours
791,Waffle House #791,3635 AUSTELL RD.,MARIETTA,GA,30008,US,33.865028,-84.594442,(770) 438-0881,https://locations.wafflehouse.com///marietta-ga-791,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-791,Monday - Sunday| 24 hours
792,Waffle House #792,8325 W. MCDOWELL RD,TOLLESON,AZ,85353,US,33.465058,-112.239187,(623) 936-8846,https://locations.wafflehouse.com///tolleson-az-792,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-792,Monday - Sunday| 24 hours
793,Waffle House #793,9420 DANIELS PKWY,FORT MYERS,FL,33912,US,26.5469081999196,-81.799281236,(239) 768-9595,https://locations.wafflehouse.com///fortmyers-fl-793,"FULLY OWNED SUBSIDIARY: EAST COAST WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-793,Monday - Sunday| 24 hours
794,Waffle House #794,3069 WILMA RUDOLPH BLVD,CLARKSVILLE,TN,37040,US,36.594927554,-87.287809517147,(931) 551-3598,https://locations.wafflehouse.com///clarksville-tn-794,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-794,Monday - Sunday| 24 hours
796,Waffle House #796,111 DAYS INN DR,MOORESVILLE,NC,28117,US,35.594978,-80.857582,(704) 664-4001,https://locations.wafflehouse.com///mooresville-nc-796,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-796,Monday - Sunday| 24 hours
797,Waffle House #797,3164 DEANS BRIDGE RD,AUGUSTA,GA,30906,US,33.42203,-82.06222,(706) 790-4759,https://locations.wafflehouse.com///augusta-ga-797,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-797,Monday - Sunday| 24 hours
798,Waffle House #798,1290 ARCHER DRIVE,TROY,OH,45373,US,40.0260116118257,-84.2256786179,(937) 339-8381,https://locations.wafflehouse.com///troy-oh-798,"FRANCHISE : J. THOMAS & CO., INC.",https://order.wafflehouse.com/menu/waffle-house-798,Monday - Sunday| 24 hours
799,Waffle House #799,2250 S. MAIN ST.,GREENSBORO,GA,30642,US,33.549058,-83.201973,(706) 453-7049,https://locations.wafflehouse.com///greensboro-ga-799,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-799,Monday - Sunday| 24 hours
80,Waffle House #80,3711 OGEECHEE RD,SAVANNAH,GA,31405,US,32.05251,-81.146487,(912) 233-4480; (912) 232-9875,https://locations.wafflehouse.com///savannah-ga-80,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-80,Monday - Sunday| 24 hours
801,Waffle House #801,2597 COBBS FORD RD,PRATTVILLE,AL,36066,US,32.461303,-86.389859,(334) 285-7903,https://locations.wafflehouse.com///prattville-al-801,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-801,Monday - Sunday| 24 hours
802,Waffle House #802,707 STEWARTS FERRY PIKE,NASHVILLE,TN,37214,US,36.1540081072,-86.6255612054117,(615) 885-2990,https://locations.wafflehouse.com///nashville-tn-802,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-802,Monday - Sunday| 24 hours
803,Waffle House #803,11213 FRONTAGE DRIVE,WALTON,KY,41094,US,38.917408,-84.631532,(859) 485-7131,https://locations.wafflehouse.com///walton-ky-803,"FULLY OWNED SUBSIDIARY: MIDWEST WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-803,Monday - Sunday| 24 hours
804,Waffle House #804,714 SOUTH MAIN ST,KING,NC,27021,US,36.262615,-80.36341,(336) 983-0166,https://locations.wafflehouse.com///king-nc-804,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-804,Monday - Sunday| 24 hours
805,Waffle House #805,907 FOX RUN PKWY,OPELIKA,AL,36801,US,32.644407,-85.35469,(334) 705-0304,https://locations.wafflehouse.com///opelika-al-805,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-805,Monday - Sunday| 24 hours
806,Waffle House #806,1168 MALARBAR RD SE,PALM BAY,FL,32907,US,27.99758,-80.63252,(321) 728-8030,https://locations.wafflehouse.com///palmbay-fl-806,"FULLY OWNED SUBSIDIARY: EAST COAST WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-806,Monday - Sunday| 24 hours
807,Waffle House #807,197 TOWNE LAKE PKWY,WOODSTOCK,GA,30188,US,34.102593,-84.527623,(770) 591-4737; (770) 516-9555,https://locations.wafflehouse.com///woodstock-ga-807,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-807,Monday - Sunday| 24 hours
808,Waffle House #808,1551 S. EUFAULA AVE,EUFAULA,AL,36027,US,31.873048,-85.153527,(334) 687-0463,https://locations.wafflehouse.com///eufaula-al-808,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-808,Monday - Sunday| 24 hours
809,Waffle House #809,444 TIFT COLLEGE DR,FORSYTH,GA,31029,US,33.03485,-83.92359,(478) 994-5368,https://locations.wafflehouse.com///forsyth-ga-809,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-809,Monday - Sunday| 24 hours
810,Waffle House #810,1921 MLK BLVD,MALVERN,AR,72104,US,34.39329,-92.82859,(501) 332-7188,https://locations.wafflehouse.com///malvern-ar-810,"FULLY OWNED SUBSIDIARY: OZARK WAFFLES, LLC.",https://order.wafflehouse.com/menu/waffle-house-810,Monday - Sunday| 24 hours
812,Waffle House #812,1203 MARTIN ST N,PELL CITY,AL,35125,US,33.603128,-86.2829,(205) 338-9887,https://locations.wafflehouse.com///pellcity-al-812,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-812,Monday - Sunday| 24 hours
814,Waffle House #814,4540 N HWY 81,ANDERSON,SC,29621,US,34.630471,-82.60015,(864) 225-1275,https://locations.wafflehouse.com///anderson-sc-814,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-814,Monday - Sunday| 24 hours
815,Waffle House #815,9450 WHITE SETTLEMENT RD,FORT WORTH,TX,76108,US,32.76085,-97.47981,(817) 367-2249,https://locations.wafflehouse.com///fortworth-tx-815,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-815,Monday - Sunday| 24 hours
818,Waffle House #818,9570 ASHEVILLE HWY,INMAN,SC,29349,US,35.02592,-82.03237,(864) 578-5199,https://locations.wafflehouse.com///inman-sc-818,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-818,Monday - Sunday| 24 hours
819,Waffle House #819,1090 WEST MAIN ST,HENDERSONVILLE,TN,37075,US,36.3073492692,-86.6557233208,(615) 264-8479,https://locations.wafflehouse.com///hendersonville-tn-819,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-819,Monday - Sunday| 24 hours
82,Waffle House #82,3180 NORCROSS TKR RD,TUCKER,GA,30084,US,33.882443,-84.219823,(770) 491-1337,https://locations.wafflehouse.com///tucker-ga-82,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-82,Monday - Sunday| 24 hours
820,Waffle House #820,8185 EAST MAIN ST,RIDGELAND,SC,29936,US,32.478705,-80.97439,(843) 726-4667,https://locations.wafflehouse.com///ridgeland-sc-820,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-820,Monday - Sunday| 24 hours
822,Waffle House #822,1113 SUMTER HWY,BISHOPVILLE,SC,29010,US,34.19628,-80.27723,(803) 853-4045,https://locations.wafflehouse.com///bishopville-sc-822,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-822,Monday - Sunday| 24 hours
823,Waffle House #823,907 E MAIN ST.,BENSON,NC,27504,US,35.375693,-78.53805,(919) 894-4188,https://locations.wafflehouse.com///benson-nc-823,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-823,Monday - Sunday| 24 hours
824,Waffle House #824,2610 NORTH HWY 62,ORANGE,TX,77632,US,30.1139318053,-93.820407345,(409) 883-3934,https://locations.wafflehouse.com///orange-tx-824,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-824,Monday - Sunday| 24 hours
825,Waffle House #825,2140 MOODY PKWY,MOODY,AL,35004,US,33.570904,-86.519549,(205) 640-4579,https://locations.wafflehouse.com///moody-al-825,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-825,Monday - Sunday| 24 hours
826,Waffle House #826,2998 GRAND POINT HWY,HENDERSON,LA,70517,US,30.313436,-91.832716,(337) 332-5110,https://locations.wafflehouse.com///henderson-la-826,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-826,Monday - Sunday| 24 hours
827,Waffle House #827,2130 MT ZION PKWY,MORROW,GA,30260,US,33.56233,-84.32075,(770) 473-0856,https://locations.wafflehouse.com///morrow-ga-827,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-827,Monday - Sunday| 24 hours
829,Waffle House #829,105 FRONTAGE ROAD,AIKEN,SC,29801,US,33.638365,-81.739172,(803) 643-0443,https://locations.wafflehouse.com///aiken-sc-829,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-829,Monday - Sunday| 24 hours
830,Waffle House #830,1133 W WADE HAMPTON BLVD,GREER,SC,29650,US,34.942544,-82.25658,(864) 879-1467,https://locations.wafflehouse.com///greer-sc-830,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-830,Monday - Sunday| 24 hours
831,Waffle House #831,4210 LAKELAND HILLS BLVD,LAKELAND,FL,33805,US,28.09634,-81.952064,(863) 683-2889,https://locations.wafflehouse.com///lakeland-fl-831,"FULLY OWNED SUBSIDIARY: EAST COAST WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-831,Monday - Sunday| 24 hours
832,Waffle House #832,106 LARSON ST,JACKSON,MS,39202,US,32.303702,-90.168405,(601) 353-6395,https://locations.wafflehouse.com///jackson-ms-832,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-832,Monday - Sunday| 24 hours
833,Waffle House #833,4614 CLEBURNE BLVD,DUBLIN,VA,24084,US,37.082212,-80.69008,(540) 674-2902,https://locations.wafflehouse.com///dublin-va-833,"FULLY OWNED SUBSIDIARY: EAST COAST WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-833,Monday - Sunday| 24 hours
834,Waffle House #834,2727 MCGAVOCK PIKE,NASHVILLE,TN,37214,US,36.2157735079,-86.6889795119,(615) 885-5113,https://locations.wafflehouse.com///nashville-tn-834,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-834,Monday - Sunday| 24 hours
835,Waffle House #835,985 W. SOUTH BLVD,MONTGOMERY,AL,36105,US,32.326678,-86.33319,(334) 288-2699,https://locations.wafflehouse.com///montgomery-al-835,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-835,Monday - Sunday| 24 hours
836,Waffle House #836,2998 S HWY 360,GRAND PRAIRIE,TX,75051,US,32.692333,-97.061237,(972) 641-9509,https://locations.wafflehouse.com///grandprairie-tx-836,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-836,Monday - Sunday| 24 hours
838,Waffle House #838,1800 N UNIVERSITY AVE,LAFAYETTE,LA,70507,US,30.2542477965,-92.0378304245,(337) 269-0694,https://locations.wafflehouse.com///lafayette-la-838,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-838,Monday - Sunday| 24 hours
840,Waffle House #840,4140 MARLANE DRIVE,GROVE CITY,OH,43123,US,39.8782165635,-83.053290307225,(614) 539-0610,https://locations.wafflehouse.com///grovecity-oh-840,"FULLY OWNED SUBSIDIARY: MIDWEST WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-840,Monday - Sunday| 24 hours
841,Waffle House #841,903 BUFORD RD,CUMMING,GA,30041,US,34.179323,-84.133187,(770) 889-6825,https://locations.wafflehouse.com///cumming-ga-841,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-841,Monday - Sunday| 24 hours
842,Waffle House #842,3021 PAXVILLE HWY,MANNING,SC,29102,US,33.703403,-80.24316,(803) 580-5050,https://locations.wafflehouse.com///manning-sc-842,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-842,Monday - Sunday| 24 hours
843,Waffle House #843,556 DONELSON PIKE,NASHVILLE,TN,37214,US,36.144469748,-86.6669726423495,(615) 885-9723,https://locations.wafflehouse.com///nashville-tn-843,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-843,Monday - Sunday| 24 hours
844,Waffle House #844,112 EAST NC HWY 54 I-40,DURHAM,NC,27713,US,35.910143,-78.93353,(919) 484-7337,https://locations.wafflehouse.com///durham-nc-844,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-844,Monday - Sunday| 24 hours
845,Waffle House #845,3335 STEVE REYNOLDS BLVD,DULUTH,GA,30096,US,33.95379,-84.14139,(770) 623-0892,https://locations.wafflehouse.com///duluth-ga-845,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-845,Monday - Sunday| 24 hours
846,Waffle House #846,5105 PLAZA DRIVE,HOPEWELL,VA,23860,US,37.2627902812053,-77.3248926126053,(804) 452-0386,https://locations.wafflehouse.com///hopewell-va-846,"FULLY OWNED SUBSIDIARY: EAST COAST WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-846,Monday - Sunday| 24 hours
847,Waffle House #847,1001 CLEMSON FRONTAGE RD,COLUMBIA,SC,29229,US,34.097093,-80.8556,(803) 736-6788,https://locations.wafflehouse.com///columbia-sc-847,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-847,Monday - Sunday| 24 hours
848,Waffle House #848,326 S MT JULIET RD,MOUNT JULIET,TN,37122,US,36.168494,-86.514925,(615) 754-8900,https://locations.wafflehouse.com///mountjuliet-tn-848,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-848,Monday - Sunday| 24 hours
849,Waffle House #849,382 E BEACH BLVD,GULF SHORES,AL,36542,US,30.24931,-87.68195,(251) 948-5901,https://locations.wafflehouse.com///gulfshores-al-849,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-849,Monday - Sunday| 24 hours
850,Waffle House #850,10931 AL HIGHWAY 168,BOAZ,AL,35957,US,34.199402,-86.151491,(256) 593-7991,https://locations.wafflehouse.com///boaz-al-850,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-850,Monday - Sunday| 24 hours
851,Waffle House #851,64 BROADWAY RD,DRY RIDGE,KY,41035,US,38.682281,-84.598503,(859) 824-5903,https://locations.wafflehouse.com///dryridge-ky-851,"FULLY OWNED SUBSIDIARY: MIDWEST WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-851,Monday - Sunday| 24 hours
852,Waffle House #852,321 E HWY Z,ST ROBERT,MO,65584,US,37.822226,-92.14127,(573) 336-4331,https://locations.wafflehouse.com///strobert-mo-852,"FULLY OWNED SUBSIDIARY: OZARK WAFFLES, LLC.",https://order.wafflehouse.com/menu/waffle-house-852,Monday - Sunday| 24 hours
853,Waffle House #853,5602 MABLETON PKWY,MABLETON,GA,30126,US,33.817792,-84.575973,(770) 819-9810,https://locations.wafflehouse.com///mableton-ga-853,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-853,Monday - Sunday| 24 hours
854,Waffle House #854,19 W MAY ST,WINDER,GA,30680,US,33.99155,-83.72429,(770) 307-1738,https://locations.wafflehouse.com///winder-ga-854,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-854,Monday - Sunday| 24 hours
855,Waffle House #855,1724 S HIGHLAND AVE,JACKSON,TN,38301,US,35.564173461,-88.8143499665,(731) 423-8487,https://locations.wafflehouse.com///jackson-tn-855,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-855,Monday - Sunday| 24 hours
857,Waffle House #857,5350 ALLATOONA GATEWAY,ACWORTH,GA,30101,US,34.0786812904524,-84.6752678941352,(770) 884-4433,https://locations.wafflehouse.com///acworth-ga-857,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-857,Monday - Sunday| 24 hours
858,Waffle House #858,875 JOHNSTON PKWY,KENLY,NC,27542,US,35.58159,-78.14762,(919) 284-2022,https://locations.wafflehouse.com///kenly-nc-858,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-858,Monday - Sunday| 24 hours
859,Waffle House #859,1979 MEL BROWNING ST,BOWLING GREEN,KY,42104,US,36.931966,-86.416413,(270) 781-2658,https://locations.wafflehouse.com///bowlinggreen-ky-859,"FRANCHISE : HILLTOP FOODS, LLC.",https://order.wafflehouse.com/menu/waffle-house-859,Monday - Sunday| 24 hours
86,Waffle House #86,802 CLEVELAND AVE,ATTALLA,AL,35954,US,34.018679,-86.072688,(256) 538-3278; (256) 538-9146,https://locations.wafflehouse.com///attalla-al-86,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-86,Monday - Sunday| 24 hours
860,Waffle House #860,8582 NAVARRE PKWY,NAVARRE,FL,32566,US,30.402206,-86.86405,(850) 939-0073,https://locations.wafflehouse.com///navarre-fl-860,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-860,Monday - Sunday| 24 hours
861,Waffle House #861,405 E RENFRO ST,BURLESON,TX,76028,US,32.544351,-97.313805,(817) 295-8651,https://locations.wafflehouse.com///burleson-tx-861,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-861,Monday - Sunday| 24 hours
862,Waffle House #862,571 S MAIN ST,ALPHARETTA,GA,30009,US,34.066383,-84.31003,(770) 664-9843,https://locations.wafflehouse.com///alpharetta-ga-862,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-862,Monday - Sunday| 24 hours
864,Waffle House #864,545 QUINTARD DRIVE,OXFORD,AL,36203,US,33.615254,-85.827384,(256) 831-1088,https://locations.wafflehouse.com///oxford-al-864,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-864,Monday - Sunday| 24 hours
866,Waffle House #866,100 EGAN RD,CROWLEY,LA,70526,US,30.236434,-92.387086,(337) 783-7577,https://locations.wafflehouse.com///crowley-la-866,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-866,Monday - Sunday| 24 hours
867,Waffle House #867,500 FIELDSTOWN RD,GARDENDALE,AL,35071,US,33.652325,-86.819517,(205) 631-5935,https://locations.wafflehouse.com///gardendale-al-867,"FULLY OWNED SUBSIDIARY: MID SOUTH WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-867,Monday - Sunday| 24 hours
868,Waffle House #868,1410 AR-9 BUS,MORRILTON,AR,72110,US,35.170669,-92.717308,(501) 354-6367,https://locations.wafflehouse.com///morrilton-ar-868,"FULLY OWNED SUBSIDIARY: OZARK WAFFLES, LLC.",https://order.wafflehouse.com/menu/waffle-house-868,Monday - Sunday| 24 hours
869,Waffle House #869,101 E.FLOWERWOOD RD,LOXLEY,AL,36551,US,30.647833,-87.760007,(251) 964-6922,https://locations.wafflehouse.com///loxley-al-869,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-869,Monday - Sunday| 24 hours
870,Waffle House #870,4050 BOATWAYS RD,FORT MYERS,FL,33905,US,26.6845416343372,-81.7961871603,(239) 693-0844,https://locations.wafflehouse.com///fortmyers-fl-870,"FULLY OWNED SUBSIDIARY: EAST COAST WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-870,Monday - Sunday| 24 hours
871,Waffle House #871,3350 14TH AVE SE,CONOVER,NC,28613,US,35.704687,-81.26352,(828) 466-0068,https://locations.wafflehouse.com///conover-nc-871,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-871,Monday - Sunday| 24 hours
872,Waffle House #872,5146 MERCER UNIVERSITY DR,MACON,GA,31210,US,32.8324,-83.73106,(478) 477-0207,https://locations.wafflehouse.com///macon-ga-872,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-872,Monday - Sunday| 24 hours
873,Waffle House #873,2021 E BLUELICK ROAD,SHEPHERDSVILLE,KY,40165,US,38.061507,-85.70251,(502) 957-5650,https://locations.wafflehouse.com///shepherdsville-ky-873,"FULLY OWNED SUBSIDIARY: MIDWEST WAFFLES, INC.",https://order.wafflehouse.com/menu/waffle-house-873,Monday - Sunday| 24 hours
874,Waffle House #874,310 BRANNON RD,CUMMING,GA,30041,US,34.15553,-84.17322,(770) 844-1665,https://locations.wafflehouse.com///cumming-ga-874,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-874,Monday - Sunday| 24 hours
875,Waffle House #875,18 ROPER MOUNTAIN RD,GREENVILLE,SC,29607,US,34.837178,-82.31568,(864) 234-6600,https://locations.wafflehouse.com///greenville-sc-875,"WAFFLE HOUSE, INC",https://order.wafflehouse.com/menu/waffle-house-875,Monday - Sunday| 24 hours
